No         Date/Time            Browser            Access Path
000000091  2024-12-01 20:04:53  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000092  2024-12-01 20:08:13  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000093  2024-12-01 20:08:22  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000094  2024-12-01 20:09:48  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000095  2024-12-01 20:09:52  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000096  2024-12-01 20:10:05  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000097  2024-12-01 20:10:08  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000098  2024-12-01 20:10:24  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000099  2024-12-01 20:10:27  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000100  2024-12-01 20:10:43  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000101  2024-12-01 20:10:46  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000102  2024-12-01 20:11:08  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000103  2024-12-01 20:11:14  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000104  2024-12-01 20:11:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000105  2024-12-01 20:11:43  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000106  2024-12-01 20:12:54  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000107  2024-12-01 20:13:00  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000108  2024-12-01 20:13:13  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000109  2024-12-01 20:13:16  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000110  2024-12-01 20:13:43  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000111  2024-12-01 20:13:47  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000112  2024-12-01 20:14:07  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000113  2024-12-01 20:14:12  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000114  2024-12-01 20:14:35  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000115  2024-12-01 20:14:39  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000116  2024-12-01 20:14:41  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000117  2024-12-01 21:12:26  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000118  2024-12-01 21:12:26  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000119  2024-12-01 21:13:13  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000120  2024-12-01 21:13:21  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000121  2024-12-01 21:16:30  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
000000122  2024-12-01 21:16:30  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000123  2024-12-01 21:30:11  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000124  2024-12-01 21:30:23  Google Chrome      C:\xampp\htdocs\aska\application\controllers\SignIn\index 
000000125  2024-12-01 21:30:23  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Home\index 
000000126  2024-12-01 21:30:29  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000127  2024-12-01 21:30:37  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000128  2024-12-01 21:34:58  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000129  2024-12-01 21:35:02  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000130  2024-12-01 21:36:08  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Setting\User\index 
000000131  2024-12-01 21:36:13  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Setting\UserModel\getDataSettingUserForUpdate get data setting user for update
000000132  2024-12-01 21:57:28  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\Dashboard\Pegawai\RekapDataAll\index 
000000133  2024-12-01 21:57:28  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\models\Dashboard\Pegawai\RekapDataAllModel\getRekapAllDataPegwai get rekap all data pegawai
000000134  2024-12-01 22:11:37  Google Chrome      hari01 : C:\xampp\htdocs\aska\application\controllers\SignIn\logout 
